codigo,data,numero,tipo,cod_sessao,fase_sessao,num_orador,nome_orador,partido_orador,uf_orador,hora_inicio_discurso,indexacao,num_quarto,num_insercao,text,doc_id
64.2025,30/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Roberto Duarte,REPUBLICANOS,AC,30/04/2025 09:00:00,"Infraestrutura rodoviária,Departamento Nacional de Infraestrutura de Transportes (DNIT),Rodovia,Sena Madureira (AC),Tarauacá (AC),Acre,Governo federal,Partido dos Trabalhadores (PT),Ministério dos Transportes",4327777,1,"O Deputado denunciou o estado de calamidade da BR-364, principal rodovia do Acre, descrevendo-a como uma ""faixa de Gaza"" abandonada pelo Governo Federal e pelo Departamento Nacional de Infraestrutura de Transportes (DNIT). Destacou o sofrimento de pacientes em tratamento e o impacto no transporte de alimentos, combustíveis e medicamentos. Criticou a inoperância do DNIT, a maquiagem nas obras e o descaso institucional, inclusive diante de decisões judiciais. Relembrou denúncias anteriores de irregularidades e licitações duvidosas, apontando o Partido dos Trabalhadores (PT) como responsável direto pelo caos, com obras propagandeadas, mas ineficazes. Alertou para as consequências econômicas e sociais do abandono, e cobrou providências urgentes do Presidente Lula, do Ministério dos Transportes e do DNIT, exigindo respeito ao povo acreano e ações concretas para restaurar a BR-364.",BC_4327777_1_1
64.2025,30/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Luiz Lima,NOVO,RJ,30/04/2025 09:00:00,"Calamidade pública,Rio de Janeiro (Estado),Crime organizado,Política de segurança pública,Violência,Tráfico,Milícia,Soberania nacional,Estado Democrático de Direito,Instituição democrática",4327778,1,"O Deputado denunciou o estado de calamidade pública provocado pela escalada da violência no Rio de Janeiro, onde o crime organizado domina comunidades, impõe controle territorial e substitui o Estado oferecendo serviços à base da opressão. Destacou o cotidiano de medo vivido por cidadãos, policiais mortos em serviço, assaltos constantes, escolas ameaçadas e a ausência de ações eficazes por parte das autoridades. Reivindicou um plano nacional de combate ao crime no Estado, argumentando que a crise ultrapassa a esfera local e ameaça a soberania e a legitimidade das instituições democráticas. Por fim, expressou solidariedade aos cariocas e fluminenses e reafirmou seu compromisso com a segurança pública e a restauração da ordem no Rio de Janeiro.",BC_4327778_1_1
64.2025,30/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Laura Carneiro,PSD,RJ,30/04/2025 09:00:00,"Projeto de lei ordinária,Protocolo de atendimento,Criança,Adolescente,Ambiente virtual,Relatora,Crime cibernético,Segurança de dados,Juventude",4327779,1,"A Deputada destacou seu papel como Relatora do Projeto de Lei nº 3.287, de 2024, de autoria da Deputada Rogéria Santos, que institui o Protocolo de Atendimento e Intervenção Imediata para Prevenção e Proteção de Crianças e Adolescentes em Casos de Suspeita de Violência em Ambientes Virtuais. Ressaltou que a proposta estimula o uso de tecnologias como algoritmos, análise de dados e integração entre polícias, sistema de justiça e rede de proteção infantojuvenil. Por fim, pediu apoio dos Parlamentares para que a matéria avance com celeridade no Congresso, defendendo a urgência de medidas que garantam segurança digital aos jovens brasileiros.",BC_4327779_1_1
64.2025,30/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Vinicius Carvalho,REPUBLICANOS,SP,30/04/2025 09:00:00,"Violência doméstica,Violência de gênero,Rio Grande do Sul,Feminicídio,Lei Maria da Penha (2006),Política pública,Machismo,Educação,Campanha educativa",4327780,1,"O Deputado denunciou o crescimento dos casos de feminicídio no Brasil, com destaque para a situação no Rio Grande do Sul, onde dez mulheres foram assassinadas em apenas cinco dias, a maioria por companheiros ou ex-companheiros. Mencionou que em 2024, mais de 70 feminicídios já foram registrados no Estado, deixando mais de 30 crianças órfãs. Reconheceu os avanços legislativos, como a criminalização autônoma do feminicídio e os agravantes previstos na Lei Maria da Penha, mas alertou que essas medidas ainda são insuficientes diante da brutal realidade. Cobrou a implementação efetiva de políticas públicas de proteção e acolhimento às vítimas, reforço da rede de apoio e ações de prevenção por meio da educação. Encerrou conclamando a sociedade a romper com a cultura do machismo e exigindo resultados concretos para frear essa tragédia.",BC_4327780_1_1
64.2025,30/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Ricardo Ayres,REPUBLICANOS,TO,30/04/2025 09:00:00,"Projeto de lei ordinária,alteração,Crime cibernético,Rede social,Internet,competição,Incitação ao crime,Incitação à violência,Automutilação,Crime contra pessoas vulneráveis,Aumento da pena,Estatuto da Criança e do Adolescente (ECA) (1990),Marco Civil da Internet (2014),Plataforma digital",4327781,1,"O Deputado defendeu proposição de sua autoria, o Projeto de Lei nº 1.864, de 2025, que altera o Art. 286 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para incluir a tipificação de desafios na internet que incitem à prática de crimes e estabelece medidas de prevenção, tipificando como crime a promoção, organização e divulgação de desafios virtuais que induzam à prática de violência, crimes, automutilação ou comportamentos de risco, sobretudo entre crianças e adolescentes. Citou casos trágicos como o da menina Sarah Raissa, de 8 anos, e alertou para os perigos de conteúdos nocivos disseminados nas redes sociais. Explicou que o projeto prevê penas mais duras em casos com agravantes e responsabiliza plataformas digitais que não removerem os conteúdos após notificação. Ressaltou que a proposta é constitucional, respeita a liberdade de expressão e complementa legislações já existentes, como o Estatuto da Criança e do Adolescente (ECA) e o Marco Civil da Internet. Ao final, reforçou a urgência da aprovação da medida como forma de prevenir tragédias e proteger a juventude brasileira.",BC_4327781_1_1
64.2025,30/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Vander Loubet,PT,MS,30/04/2025 09:00:00,"Organização criminosa,Crime organizado,São Paulo (Estado),Rio de Janeiro (Estado),Tráfico,Vereadora,Homicídio,Segurança pública,Proposta de Emenda à Constituição,Ministro de Estado da Justiça e Segurança Pública,Guarda municipal,Órgão de segurança pública,Política de segurança pública,Corregedoria,Ouvidoria",4327782,1,"O Deputado defendeu a urgência de enfrentar o avanço das organizações criminosas no Brasil, destacando seu crescimento para além de São Paulo e Rio de Janeiro e a brutalidade das milícias e facções ligadas ao tráfico. Citou o assassinato da Vereadora Marielle Franco como evidência da infiltração do crime nas instituições. Elogiou a Proposta de Emenda à Constituição da Segurança Pública, conduzida pelo Ministro da Justiça, Ricardo Lewandowski, que visa integrar forças de segurança da União, Estados e Municípios, padronizar documentos e dados e fortalecer Guardas municipais, corregedorias e ouvidorias. Segundo o parlamentar, a PEC representa uma oportunidade histórica para transformar o sistema de segurança pública, combater o crime organizado e promover a paz no país. Ele concluiu conclamando os colegas a apoiarem a proposta como uma pauta de união nacional.",BC_4327782_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Luiz Couto,PT,PB,29/04/2025 14:00:00,"Pacto,Primeira infância,Paraíba,Tribunal de contas estadual,Direitos da criança e do adolescente,Estatuto da Criança e do Adolescente (ECA) (1990),Desigualdade social,Portal (Internet),Dados,Indicador,Apoio político",4325127,1,"O Deputado destacou o lançamento do Pacto Paraibano pela Primeira Infância, iniciativa do Tribunal de Contas do Estado da Paraíba, parabenizando o Presidente Fábio Nogueira pela ação. Ressaltou seu compromisso com os direitos das crianças e adolescentes, conforme assegurado pela Constituição e pelo Estatuto da Criança e do Adolescente. Criticou as desigualdades sociais que ainda afetam a infância na Paraíba e celebrou o lançamento do Portal Primeira Infância, que reúne dados e indicadores sobre o tema. Encerrou conclamando todos os setores da sociedade a se engajarem no pacto, reafirmando seu apoio político, ético e cristão à causa.",BC_4325127_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Luiz Lima,NOVO,RJ,29/04/2025 14:04:00,"Ministro de Estado,Ministério da Previdência Social,Culpa,Desconto,desvio,recursos,Aposentado,Instituto Nacional do Seguro Social (INSS),Controladoria-Geral da União (CGU) (2003-2016),Relatório (documento administrativo),Cobrança indevida,Presidente da República,comparação,Prejuízo,Ato antidemocrático,Janeiro,Brasília (DF),Partido Novo (NOVO),Projeto de decreto legislativo,responsabilização,Indenização,Trabalhador,Supremo Tribunal Federal (STF)",4325129,1,"O Deputado criticou o Ministro da Previdência Social, Carlos Lupi, por falhas na proteção dos aposentados quanto a descontos indevidos no INSS, que somariam mais de R$ 7 bilhões. Citou relatório da Controladoria-Geral da União, que apontou que 97% dos entrevistados não autorizaram tais descontos. Destacou o crescimento no número de entidades credenciadas e mencionou a ligação de uma delas com um irmão do Presidente Lula. Defendeu a demissão do Ministro, classificando o episódio como um ""rombo"" maior que o do 8 de Janeiro, que teria gerado um prejuízo de R$ 24 milhões. Informou que o Partido Novo apresentou um projeto para responsabilizar o INSS e indenizar os trabalhadores afetados. Por fim, acusou o Supremo Tribunal Federal de politização e pediu foco na proteção da sociedade.",BC_4325129_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Clodoaldo Magalhães,PV,PE,29/04/2025 14:08:00,"Projeto de lei ordinária,Política Nacional Aldir Blanc de Fomento à Cultura,Aprovação,Cultura (artes),Geração de emprego,Renda,Produto Interno Bruto (PIB),Pernambuco,Tradição cultural,Democracia,Identidade cultural,Desenvolvimento humano",4325146,1,"O Deputado celebrou a aprovação da nova Lei Aldir Blanc, destacando seu papel na valorização da cultura brasileira, no fortalecimento da economia criativa e na garantia de dignidade para os profissionais da arte. Ressaltou que a cultura é essencial, gerando renda e empregos, e representa cerca de 3% do PIB nacional. Enfatizou também o impacto positivo da lei em Pernambuco, estado com rica tradição cultural. Afirmou que a aprovação representa um compromisso com a democracia, o desenvolvimento humano e a identidade nacional.",BC_4325146_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Charles Fernandes,PSD,BA,29/04/2025 14:12:00,"Estiagem,Bahia,Produtor rural,Agricultor,Pecuária,Comércio,Fundo de Participação dos Municípios (FPM),Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural (CAPADR),Requerimento (proposição legislativa),Visita técnica,Prefeito,Governo estadual,Governo federal,Caminhão-pipa,Companhia Nacional de Abastecimento (Conab),Ministério da Agricultura e Pecuária",4325148,1,"O Deputado alertou sobre os graves efeitos da estiagem nas regiões sudoeste, central e norte da Bahia, que afetam diretamente a agricultura, a pecuária e o comércio local. Destacou que muitos dos Municípios impactados dependem quase exclusivamente dos repasses do Fundo de Participação dos Municípios. Informou que a Comissão de Agricultura aprovou requerimento de sua autoria para realizar visita técnica à região, a fim de ouvir Prefeitos e propor ações emergenciais junto aos Governos Estadual e Federal. Mencionou o aumento dos pedidos por carros-pipas e a necessidade de antecipar medidas antes do próximo período chuvoso. Por fim, ressaltou a importância do apoio da Conab e do Ministério da Agricultura para garantir a sobrevivência dos pequenos produtores.",BC_4325148_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Daniel Almeida,PCdoB,BA,29/04/2025 14:20:00,"Seca,Estiagem,Bahia,Governo,Ministério da Integração e do Desenvolvimento Regional,Prefeito,Crise hídrica,Retroescavadeira,Caminhão-pipa,distribuição,Milho,Cesta básica,Agricultor,renegociação,Dívida",4325154,1,"O Deputado reforçou a gravidade da seca na Bahia, destacando que os mananciais hídricos estão abaixo da média histórica e que o período de poucas chuvas ainda está começando. Defendeu ações urgentes e mais abrangentes por parte dos Governos. Citou reunião recente com o Ministro da Integração Waldez Góes, seis Ministérios, o Governador Jerônimo Rodrigues e Prefeitos para tratar da crise hídrica. Mencionou medidas já em curso, como entrega de retroescavadeiras, repasses para abastecimento de carros-pipas, distribuição de milho e cestas básicas. Defendeu a negociação de créditos para agricultores inadimplentes devido à falta de produção. Por último, parabenizou o Governo Federal pelo engajamento no tema e conclamou um pacto entre União, Estado, Municípios e Parlamentares para enfrentar a estiagem.",BC_4325154_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Coronel Assis,UNIÃO,MT,29/04/2025 14:20:00,"Várzea Grande (MT),Chuva,Alagamento,Defesa civil,Prefeitura,Emenda,Aquisição,Máquina,Canal d'água,minimização,impacto adverso",4325155,1,"O Deputado prestou solidariedade aos moradores de Várzea Grande (MT), afetados por fortes chuvas que causaram alagamentos nos bairros da Manga e da Alameda. Parabenizou a atuação da Defesa Civil e da Prefeitura Municipal, citando a Prefeita e os Secretários Celso e Lucas. Reafirmou seu compromisso com a cidade, informando que destinará emendas parlamentares para aquisição de maquinário que viabilize a limpeza de canais, visando minimizar os impactos de futuras chuvas. Encerrou com palavras de apoio à população, destacando sua confiança na superação dos danos e na força da cidade.",BC_4325155_1_1
